,0
Time_In_System,42.409684109867676
Supply_Side_Time,8.811213412145761
International_Transport_Time,29.30392549460445
Wholesales_Time,1.3419660562597675
Demand_Side_Time,4.294545203117464
Quantity,251550.50941338384
Transport_Cost,709.893612857732
Detection_Prob_Checks,0.49107142857142855
Detection_Prob_Containers,0.019875926882950194
Detection_Prob_Parcels,0.022817611460639178
